,ID,did,seurat_cluster,kmeans_cluster,labels,MOEA,SOEA,PhenoGraph
1943,Cell2048,1,11,2,1,1,1,17
1944,Cell2049,1,6,2,1,1,1,10
1945,Cell2050,1,2,1,2,0,0,13
1946,Cell2051,1,8,2,1,1,1,24
1947,Cell2052,1,4,1,2,0,0,2
1948,Cell2053,1,8,2,1,1,1,0
1949,Cell2054,1,2,1,2,0,0,4
1950,Cell2055,1,4,1,2,0,0,19
1951,Cell2056,1,5,2,1,1,1,3
1952,Cell2057,1,3,1,2,0,0,8
1953,Cell2058,1,7,2,1,1,1,17
1954,Cell2059,1,3,1,2,0,0,14
1955,Cell2060,1,3,1,2,0,0,8
1956,Cell2061,1,12,2,1,1,1,15
1957,Cell2062,1,1,2,1,1,1,12
1958,Cell2063,1,6,2,1,1,1,24
1959,Cell2064,1,5,2,1,1,1,3
1960,Cell2066,1,2,1,2,0,0,13
1961,Cell2067,1,1,2,1,1,1,11
1962,Cell2068,1,14,1,2,0,0,27
1963,Cell2069,1,1,2,1,1,1,12
1964,Cell2070,1,12,2,1,1,1,15
1965,Cell2071,1,2,1,2,0,0,4
1966,Cell2072,1,3,1,2,0,0,8
1967,Cell2073,1,4,1,2,0,0,2
1968,Cell2074,1,11,2,1,1,1,9
1969,Cell2075,1,1,2,1,1,1,12
1970,Cell2076,1,13,1,2,0,0,5
1971,Cell2077,1,13,1,2,0,0,5
1972,Cell2078,1,15,1,2,0,0,7
1973,Cell2079,1,1,2,1,1,1,12
1974,Cell2080,1,2,1,2,0,0,4
1975,Cell2081,1,6,2,1,1,1,17
1976,Cell2082,1,2,1,2,0,0,6
1977,Cell2083,1,1,2,1,1,1,12
1978,Cell2084,1,1,2,1,1,1,15
1979,Cell2085,1,4,1,2,0,0,2
1980,Cell2086,1,16,2,1,1,1,11
1981,Cell2087,1,6,2,1,1,1,20
1982,Cell2088,1,10,1,2,0,0,16
1983,Cell2089,1,7,2,1,1,1,17
1984,Cell2090,1,2,1,2,0,0,13
1985,Cell2091,1,14,1,2,0,0,22
1986,Cell2092,1,8,2,1,1,1,9
1987,Cell2093,1,5,2,1,1,1,3
1988,Cell2094,1,8,2,1,1,1,24
1989,Cell2095,1,12,2,1,1,1,18
1990,Cell2096,1,2,1,2,0,0,13
1991,Cell2097,1,9,1,2,0,0,23
1992,Cell2098,1,8,2,1,1,1,0
1993,Cell2099,1,13,1,2,0,0,5
1994,Cell2100,1,6,2,1,1,1,20
1995,Cell2101,1,16,2,1,1,1,11
1996,Cell2102,1,15,1,2,0,0,7
1997,Cell2103,1,2,1,2,0,0,6
1998,Cell2104,1,7,2,1,1,1,10
1999,Cell2105,1,11,2,1,1,1,18
2000,Cell2106,1,11,2,1,1,1,9
2001,Cell2107,1,2,1,2,0,0,13
2002,Cell2108,1,13,1,2,0,0,5
2003,Cell2109,1,1,2,1,1,1,1
2004,Cell2110,1,9,1,2,0,0,25
2005,Cell2111,1,16,2,1,1,1,11
2006,Cell2112,1,3,1,2,0,0,8
2007,Cell2113,1,1,2,1,1,1,15
2008,Cell2114,1,5,2,1,1,1,21
2009,Cell2115,1,3,1,2,0,0,14
2010,Cell2116,1,9,1,2,0,0,25
2011,Cell2117,1,2,1,2,0,0,4
2012,Cell2118,1,5,2,1,1,1,3
2013,Cell2119,1,10,1,2,0,0,16
2014,Cell2120,1,5,2,1,1,1,3
2015,Cell2121,1,9,1,2,0,0,25
2016,Cell2122,1,10,1,2,0,0,16
2017,Cell2123,1,12,2,1,1,1,18
2018,Cell2124,1,7,2,1,1,1,1
2019,Cell2125,1,2,1,2,0,0,4
2020,Cell2127,1,4,1,2,0,0,19
2021,Cell2128,1,7,2,1,1,1,10
2022,Cell2129,1,7,2,1,1,1,1
2023,Cell2130,1,13,1,2,0,0,5
2024,Cell2131,1,5,2,1,1,1,0
2025,Cell2132,1,5,2,1,1,1,3
2026,Cell2133,1,9,1,2,0,0,23
2027,Cell2134,1,12,2,1,1,1,18
2028,Cell2135,1,3,1,2,0,0,5
2029,Cell2136,1,12,2,1,1,1,18
2030,Cell2137,1,7,2,1,1,1,10
2031,Cell2138,1,5,2,1,1,1,3
2032,Cell2139,1,11,2,1,1,1,26
2033,Cell2140,1,1,2,1,1,1,26
2034,Cell2141,1,15,1,2,0,0,7
2035,Cell2143,1,2,1,2,0,0,13
2036,Cell2144,1,15,1,2,0,0,7
2037,Cell2145,1,2,1,2,0,0,4
2038,Cell2146,1,1,2,1,1,1,26
2039,Cell2147,1,16,2,1,1,1,11
2040,Cell2148,1,2,1,2,0,0,13
2041,Cell2149,1,13,1,2,0,0,5
2042,Cell2150,1,16,2,1,1,1,11
2043,Cell2151,1,4,1,2,0,0,2
2044,Cell2152,1,2,1,2,0,0,4
2045,Cell2153,1,5,2,1,1,1,3
2046,Cell2154,1,9,1,2,0,0,23
2047,Cell2155,1,1,2,1,1,1,12
2048,Cell2157,1,7,2,1,1,1,10
2049,Cell2158,1,1,2,1,1,1,12
2050,Cell2159,1,15,1,2,0,0,7
2051,Cell2160,1,1,2,1,1,1,12
2052,Cell2161,1,3,1,2,0,0,14
2053,Cell2162,1,4,1,2,0,0,19
2054,Cell2163,1,2,1,2,0,0,13
2055,Cell2164,1,2,1,2,0,0,4
2056,Cell2165,1,6,2,1,1,1,24
2057,Cell2167,1,9,1,2,0,0,23
2058,Cell2168,1,10,1,2,0,0,16
2059,Cell2169,1,7,2,1,1,1,17
2060,Cell2170,1,3,1,2,0,0,8
2061,Cell2171,1,10,1,2,0,0,6
2062,Cell2172,1,5,2,1,1,1,0
2063,Cell2173,1,13,1,2,0,0,5
2064,Cell2174,1,12,2,1,1,1,18
2065,Cell2175,1,10,1,2,0,0,16
2066,Cell2176,1,7,2,1,1,1,10
2067,Cell2178,1,10,1,2,0,0,16
2068,Cell2179,1,12,2,1,1,1,18
2069,Cell2180,1,1,2,1,1,1,12
2070,Cell2181,1,6,2,1,1,1,24
2071,Cell2182,1,5,2,1,1,1,3
2072,Cell2183,1,1,2,1,1,1,15
2073,Cell2184,1,8,2,1,1,1,0
2074,Cell2185,1,6,2,1,1,1,20
2075,Cell2186,1,6,2,1,1,1,20
2076,Cell2187,1,4,1,2,0,0,19
2077,Cell2188,1,10,1,2,0,0,16
2078,Cell2189,1,8,2,1,1,1,0
2079,Cell2190,1,5,2,1,1,1,21
2080,Cell2191,1,4,1,2,0,0,19
2081,Cell2192,1,8,2,1,1,1,9
2082,Cell2193,1,11,2,1,1,1,17
2083,Cell2194,1,13,1,2,0,0,5
2084,Cell2195,1,14,1,2,0,0,27
2085,Cell2196,1,6,2,1,1,1,20
2086,Cell2197,1,3,1,2,0,0,8
2087,Cell2198,1,12,2,1,1,1,15
2088,Cell2199,1,5,2,1,1,1,0
2089,Cell2200,1,11,2,1,1,1,17
2090,Cell2201,1,9,1,2,0,0,23
2091,Cell2203,1,3,1,2,0,0,14
2092,Cell2204,1,14,1,2,0,0,27
2093,Cell2205,1,1,2,1,1,1,12
2094,Cell2206,1,2,1,2,0,0,6
2095,Cell2207,1,10,1,2,0,0,6
2096,Cell2208,1,12,2,1,1,1,18
2097,Cell2209,1,2,1,2,0,0,4
2098,Cell2210,1,2,1,2,0,0,13
2099,Cell2211,1,16,2,1,1,1,11
2100,Cell2212,1,14,1,2,0,0,22
2101,Cell2213,1,15,1,2,0,0,7
2102,Cell2214,1,2,1,2,0,0,4
2103,Cell2215,1,4,1,2,0,0,2
2104,Cell2216,1,8,2,1,1,1,9
2105,Cell2218,1,12,2,1,1,1,21
2106,Cell2219,1,9,1,2,0,0,23
2107,Cell2220,1,5,2,1,1,1,3
2108,Cell2221,1,9,1,2,0,0,23
2109,Cell2222,1,16,2,1,1,1,11
2110,Cell2223,1,4,1,2,0,0,2
2111,Cell2224,1,6,2,1,1,1,24
2112,Cell2226,1,16,2,1,1,1,11
2113,Cell2227,1,8,2,1,1,1,24
2114,Cell2228,1,3,1,2,0,0,14
2115,Cell2229,1,3,1,2,0,0,8
2116,Cell2230,1,3,1,2,0,0,14
2117,Cell2231,1,9,1,2,0,0,25
2118,Cell2232,1,8,2,1,1,1,0
2119,Cell2233,1,1,2,1,1,1,12
2120,Cell2234,1,7,2,1,1,1,17
2121,Cell2235,1,7,2,1,1,1,17
2122,Cell2236,1,12,2,1,1,1,15
2123,Cell2237,1,1,2,1,1,1,15
2124,Cell2238,1,7,2,1,1,1,1
2125,Cell2239,1,2,1,2,0,0,13
2126,Cell2240,1,16,2,1,1,1,11
2127,Cell2242,1,10,1,2,0,0,6
2128,Cell2243,1,3,1,2,0,0,14
2129,Cell2244,1,1,2,1,1,1,15
2130,Cell2245,1,5,2,1,1,1,3
2131,Cell2246,1,12,2,1,1,1,15
2132,Cell2247,1,1,2,1,1,1,11
2133,Cell2248,1,10,1,2,0,0,6
2134,Cell2249,1,6,2,1,1,1,20
2135,Cell2250,1,14,1,2,0,0,22
2136,Cell2251,1,10,1,2,0,0,16
2137,Cell2252,1,7,2,1,1,1,1
2138,Cell2253,1,14,1,2,0,0,4
2139,Cell2254,1,4,1,2,0,0,2
2140,Cell2255,1,12,2,1,1,1,18
2141,Cell2256,1,6,2,1,1,1,24
2142,Cell2257,1,7,2,1,1,1,1
2143,Cell2258,1,6,2,1,1,1,10
2144,Cell2260,1,10,1,2,0,0,16
2145,Cell2261,1,10,1,2,0,0,16
2146,Cell2262,1,15,1,2,0,0,7
2147,Cell2263,1,7,2,1,1,1,1
2148,Cell2264,1,7,2,1,1,1,10
2149,Cell2265,1,2,1,2,0,0,13
2150,Cell2266,1,13,1,2,0,0,5
2151,Cell2267,1,7,2,1,1,1,1
2152,Cell2268,1,8,2,1,1,1,0
2153,Cell2269,1,14,1,2,0,0,22
2154,Cell2270,1,5,2,1,1,1,3
2155,Cell2271,1,1,2,1,1,1,15
2156,Cell2272,1,4,1,2,0,0,2
2157,Cell2273,1,7,2,1,1,1,10
2158,Cell2274,1,13,1,2,0,0,5
2159,Cell2275,1,3,1,2,0,0,14
2160,Cell2276,1,9,1,2,0,0,25
2161,Cell2277,1,4,1,2,0,0,2
2162,Cell2278,1,12,2,1,1,1,15
2163,Cell2279,1,3,1,2,0,0,14
2164,Cell2280,1,4,1,2,0,0,2
2165,Cell2281,1,1,2,1,1,1,12
2166,Cell2282,1,10,1,2,0,0,16
2167,Cell2283,1,11,2,1,1,1,26
2168,Cell2284,1,7,2,1,1,1,10
2169,Cell2285,1,16,2,1,1,1,11
2170,Cell2286,1,11,2,1,1,1,17
2171,Cell2287,1,9,1,2,0,0,25
2172,Cell2288,1,11,2,1,1,1,9
2173,Cell2289,1,10,1,2,0,0,6
2174,Cell2290,1,2,1,2,0,0,2
2175,Cell2292,1,9,1,2,0,0,23
2176,Cell2293,1,1,2,1,1,1,12
2177,Cell2294,1,6,2,1,1,1,10
2178,Cell2295,1,13,1,2,0,0,5
2179,Cell2296,1,8,2,1,1,1,0
2180,Cell2297,1,7,2,1,1,1,1
2181,Cell2298,1,9,1,2,0,0,23
2182,Cell2299,1,5,2,1,1,1,3
2183,Cell2300,1,12,2,1,1,1,18
2184,Cell2302,1,14,1,2,0,0,27
2185,Cell2303,1,9,1,2,0,0,6
2186,Cell2304,1,4,1,2,0,0,2
2187,Cell2305,1,9,1,2,0,0,23
2188,Cell2307,1,1,2,1,1,1,12
2189,Cell2308,1,9,1,2,0,0,23
2190,Cell2310,1,11,2,1,1,1,17
2191,Cell2311,1,8,2,1,1,1,0
2192,Cell2312,1,10,1,2,0,0,6
2193,Cell2313,1,9,1,2,0,0,23
2194,Cell2314,1,5,2,1,1,1,21
2195,Cell2315,1,5,2,1,1,1,21
2196,Cell2316,1,7,2,1,1,1,10
2197,Cell2317,1,1,2,1,1,1,12
2198,Cell2318,1,4,1,2,0,0,2
2199,Cell2319,1,1,2,1,1,1,1
2200,Cell2320,1,5,2,1,1,1,21
2201,Cell2321,1,7,2,1,1,1,10
2202,Cell2322,1,1,2,1,1,1,12
2203,Cell2323,1,2,1,2,0,0,4
2204,Cell2324,1,1,2,1,1,1,26
2205,Cell2326,1,4,1,2,0,0,2
2206,Cell2327,1,7,2,1,1,1,10
2207,Cell2328,1,1,2,1,1,1,15
2208,Cell2329,1,9,1,2,0,0,23
2209,Cell2330,1,12,2,1,1,1,18
2210,Cell2331,1,5,2,1,1,1,3
2211,Cell2332,1,12,2,1,1,1,18
2212,Cell2333,1,8,2,1,1,1,24
2213,Cell2334,1,7,2,1,1,1,10
2214,Cell2335,1,13,1,2,0,0,27
2215,Cell2336,1,5,2,1,1,1,3
2216,Cell2337,1,12,2,1,1,1,15
2217,Cell2338,1,5,2,1,1,1,3
2218,Cell2339,1,6,2,1,1,1,20
2219,Cell2340,1,4,1,2,0,0,2
2220,Cell2341,1,1,2,1,1,1,12
2221,Cell2342,1,15,1,2,0,0,7
2222,Cell2343,1,7,2,1,1,1,1
2223,Cell2344,1,7,2,1,1,1,10
2224,Cell2345,1,7,2,1,1,1,17
2225,Cell2346,1,11,2,1,1,1,17
2226,Cell2347,1,12,2,1,1,1,15
2227,Cell2348,1,5,2,1,1,1,3
2228,Cell2349,1,3,1,2,0,0,14
2229,Cell2350,1,13,1,2,0,0,5
2230,Cell2351,1,9,1,2,0,0,25
2231,Cell2352,1,12,2,1,1,1,18
2232,Cell2353,1,2,1,2,0,0,4
2233,Cell2354,1,2,1,2,0,0,4
2234,Cell2355,1,5,2,1,1,1,3
2235,Cell2356,1,12,2,1,1,1,21
2236,Cell2357,1,15,1,2,0,0,7
2237,Cell2358,1,13,1,2,0,0,27
2238,Cell2359,1,7,2,1,1,1,10
2239,Cell2360,1,1,2,1,1,1,12
2240,Cell2361,1,5,2,1,1,1,3
2241,Cell2362,1,4,1,2,0,0,2
2242,Cell2363,1,14,1,2,0,0,22
2243,Cell2364,1,9,1,2,0,0,23
2244,Cell2365,1,8,2,1,1,1,9
2245,Cell2366,1,2,1,2,0,0,4
2246,Cell2367,1,14,1,2,0,0,22
2247,Cell2368,1,13,1,2,0,0,5
2248,Cell2369,1,4,1,2,0,0,22
2249,Cell2370,1,8,2,1,1,1,9
2250,Cell2371,1,2,1,2,0,0,6
2251,Cell2372,1,15,1,2,0,0,7
2252,Cell2373,1,15,1,2,0,0,7
2253,Cell2374,1,14,1,2,0,0,27
2254,Cell2375,1,14,1,2,0,0,22
2255,Cell2376,1,14,1,2,0,0,27
2256,Cell2377,1,3,1,2,0,0,8
2257,Cell2378,1,14,1,2,0,0,27
2258,Cell2379,1,5,2,1,1,1,0
2259,Cell2380,1,1,2,1,1,1,15
2260,Cell2381,1,6,2,1,1,1,20
2261,Cell2382,1,1,2,1,1,1,12
2262,Cell2383,1,13,1,2,0,0,5
2263,Cell2384,1,15,1,2,0,0,7
2264,Cell2385,1,10,1,2,0,0,16
2265,Cell2386,1,1,2,1,1,1,1
2266,Cell2387,1,7,2,1,1,1,17
2267,Cell2388,1,1,2,1,1,1,12
2268,Cell2389,1,10,1,2,0,0,6
2269,Cell2390,1,4,1,2,0,0,19
2270,Cell2391,1,5,2,1,1,1,0
2271,Cell2392,1,12,2,1,1,1,15
2272,Cell2393,1,1,2,1,1,1,1
2273,Cell2394,1,14,1,2,0,0,27
2274,Cell2395,1,8,2,1,1,1,9
2275,Cell2397,1,7,2,1,1,1,1
2276,Cell2398,1,14,1,2,0,0,22
2277,Cell2399,1,13,1,2,0,0,5
2278,Cell2400,1,5,2,1,1,1,21
2279,Cell2401,1,2,1,2,0,0,13
2280,Cell2402,1,8,2,1,1,1,9
2281,Cell2403,1,2,1,2,0,0,6
2282,Cell2404,1,5,2,1,1,1,3
2283,Cell2405,1,4,1,2,0,0,19
2284,Cell2406,1,6,2,1,1,1,24
2285,Cell2407,1,1,2,1,1,1,12
2286,Cell2409,1,8,2,1,1,1,0
2287,Cell2411,1,13,1,2,0,0,5
2288,Cell2412,1,11,2,1,1,1,9
2289,Cell2413,1,13,1,2,0,0,5
2290,Cell2414,1,3,1,2,0,0,5
2291,Cell2415,1,7,2,1,1,1,10
2292,Cell2416,1,14,1,2,0,0,27
2293,Cell2417,1,8,2,1,1,1,9
2294,Cell2418,1,1,2,1,1,1,12
2295,Cell2419,1,1,2,1,1,1,12
2296,Cell2420,1,4,1,2,0,0,2
2297,Cell2421,1,12,2,1,1,1,15
2298,Cell2422,1,2,1,2,0,0,13
2299,Cell2423,1,3,1,2,0,0,8
2300,Cell2424,1,14,1,2,0,0,22
2301,Cell2425,1,8,2,1,1,1,9
2302,Cell2426,1,2,1,2,0,0,4
2303,Cell2427,1,6,2,1,1,1,10
2304,Cell2428,1,2,1,2,0,0,6
2305,Cell2429,1,8,2,1,1,1,0
2306,Cell2430,1,10,1,2,0,0,16
2307,Cell2431,1,10,1,2,0,0,6
2308,Cell2432,1,2,1,2,0,0,13
2309,Cell2433,1,10,1,2,0,0,16
2310,Cell2434,1,2,1,2,0,0,4
2311,Cell2435,1,3,1,2,0,0,8
2312,Cell2436,1,6,2,1,1,1,20
2313,Cell2437,1,3,1,2,0,0,8
2314,Cell2438,1,5,2,1,1,1,3
2315,Cell2439,1,5,2,1,1,1,3
2316,Cell2440,1,15,1,2,0,0,7
2317,Cell2441,1,2,1,2,0,0,4
2318,Cell2442,1,2,1,2,0,0,6
2319,Cell2443,1,5,2,1,1,1,3
2320,Cell2444,1,2,1,2,0,0,4
2321,Cell2445,1,6,2,1,1,1,20
2322,Cell2446,1,1,2,1,1,1,15
2323,Cell2447,1,7,2,1,1,1,1
2324,Cell2448,1,16,2,1,1,1,21
2325,Cell2449,1,2,1,2,0,0,4
2326,Cell2450,1,9,1,2,0,0,25
2327,Cell2451,1,9,1,2,0,0,25
2328,Cell2452,1,8,2,1,1,1,0
2329,Cell2453,1,3,1,2,0,0,14
2330,Cell2454,1,13,1,2,0,0,5
2331,Cell2455,1,4,1,2,0,0,19
2332,Cell2456,1,3,1,2,0,0,8
2333,Cell2457,1,2,1,2,0,0,13
2334,Cell2458,1,11,2,1,1,1,17
2335,Cell2459,1,1,2,1,1,1,11
2336,Cell2460,1,8,2,1,1,1,0
2337,Cell2461,1,8,2,1,1,1,0
2338,Cell2462,1,14,1,2,0,0,22
2339,Cell2463,1,1,2,1,1,1,12
2340,Cell2464,1,2,1,2,0,0,4
2341,Cell2465,1,15,1,2,0,0,7
2342,Cell2466,1,3,1,2,0,0,8
2343,Cell2467,1,1,2,1,1,1,26
2344,Cell2468,1,11,2,1,1,1,26
2345,Cell2470,1,16,2,1,1,1,11
2346,Cell2471,1,1,2,1,1,1,12
2347,Cell2472,1,7,2,1,1,1,17
2348,Cell2473,1,4,1,2,0,0,2
2349,Cell2474,1,1,2,1,1,1,12
2350,Cell2475,1,14,1,2,0,0,4
2351,Cell2476,1,9,1,2,0,0,25
2352,Cell2477,1,9,1,2,0,0,25
2353,Cell2478,1,10,1,2,0,0,16
2354,Cell2479,1,1,2,1,1,1,15
2355,Cell2480,1,11,2,1,1,1,9
2356,Cell2481,1,10,1,2,0,0,6
2357,Cell2482,1,1,2,1,1,1,26
2358,Cell2483,1,9,1,2,0,0,25
2359,Cell2484,1,6,2,1,1,1,10
2360,Cell2485,1,16,2,1,1,1,11
2361,Cell2486,1,5,2,1,1,1,21
2362,Cell2487,1,3,1,2,0,0,14
2363,Cell2488,1,1,2,1,1,1,26
2364,Cell2489,1,1,2,1,1,1,12
2365,Cell2490,1,8,2,1,1,1,0
2366,Cell2491,1,2,1,2,0,0,13
2367,Cell2492,1,1,2,1,1,1,26
2368,Cell2493,1,1,2,1,1,1,15
2369,Cell2494,1,1,2,1,1,1,26
2370,Cell2496,1,10,1,2,0,0,6
2371,Cell2497,1,6,2,1,1,1,20
2372,Cell2498,1,3,1,2,0,0,14
2373,Cell2499,1,5,2,1,1,1,3
2374,Cell2500,1,2,1,2,0,0,4
2375,Cell2501,1,3,1,2,0,0,8
2376,Cell2502,1,4,1,2,0,0,19
2377,Cell2503,1,8,2,1,1,1,9
2378,Cell2504,1,14,1,2,0,0,27
2379,Cell2505,1,14,1,2,0,0,22
2380,Cell2506,1,10,1,2,0,0,16
2381,Cell2507,1,11,2,1,1,1,17
2382,Cell2508,1,13,1,2,0,0,16
2383,Cell2509,1,4,1,2,0,0,2
2384,Cell2510,1,3,1,2,0,0,14
2385,Cell2511,1,2,1,2,0,0,4
2386,Cell2512,1,4,1,2,0,0,2
2387,Cell2513,1,7,2,1,1,1,1
2388,Cell2514,1,15,1,2,0,0,5
2389,Cell2516,1,5,2,1,1,1,3
2390,Cell2517,1,12,2,1,1,1,15
2391,Cell2518,1,1,2,1,1,1,12
2392,Cell2519,1,6,2,1,1,1,24
2393,Cell2520,1,4,1,2,0,0,2
2394,Cell2521,1,15,1,2,0,0,7
2395,Cell2522,1,13,1,2,0,0,5
2396,Cell2523,1,8,2,1,1,1,9
2397,Cell2524,1,6,2,1,1,1,20
2398,Cell2525,1,4,1,2,0,0,2
2399,Cell2526,1,6,2,1,1,1,10
2400,Cell2527,1,5,2,1,1,1,21
2401,Cell2529,1,2,1,2,0,0,13
2402,Cell2530,1,8,2,1,1,1,0
2403,Cell2531,1,1,2,1,1,1,12
2404,Cell2532,1,15,1,2,0,0,7
2405,Cell2533,1,12,2,1,1,1,18
2406,Cell2534,1,11,2,1,1,1,17
2407,Cell2535,1,10,1,2,0,0,16
2408,Cell2536,1,1,2,1,1,1,1
2409,Cell2537,1,9,1,2,0,0,23
2410,Cell2538,1,10,1,2,0,0,16
2411,Cell2539,1,8,2,1,1,1,0
2412,Cell2540,1,5,2,1,1,1,3
2413,Cell2541,1,8,2,1,1,1,0
2414,Cell2542,1,7,2,1,1,1,17
2415,Cell2543,1,14,1,2,0,0,22
2416,Cell2544,1,6,2,1,1,1,10
2417,Cell2546,1,4,1,2,0,0,19
2418,Cell2547,1,15,1,2,0,0,7
2419,Cell2548,1,13,1,2,0,0,16
2420,Cell2549,1,2,1,2,0,0,4
2421,Cell2550,1,8,2,1,1,1,24
2422,Cell2551,1,7,2,1,1,1,1
2423,Cell2552,1,16,2,1,1,1,11
2424,Cell2553,1,6,2,1,1,1,20
2425,Cell2554,1,13,1,2,0,0,5
2426,Cell2555,1,10,1,2,0,0,6
2427,Cell2556,1,13,1,2,0,0,5
2428,Cell2557,1,14,1,2,0,0,22
2429,Cell2558,1,4,1,2,0,0,19
2430,Cell2559,1,13,1,2,0,0,5
2431,Cell2560,1,3,1,2,0,0,8
2432,Cell2561,1,7,2,1,1,1,1
2433,Cell2562,1,6,2,1,1,1,20
2434,Cell2563,1,16,2,1,1,1,11
2435,Cell2564,1,10,1,2,0,0,16
2436,Cell2565,1,4,1,2,0,0,2
2437,Cell2566,1,15,1,2,0,0,7
2438,Cell2567,1,5,2,1,1,1,3
2439,Cell2568,1,15,1,2,0,0,7
2440,Cell2569,1,13,1,2,0,0,5
2441,Cell2570,1,5,2,1,1,1,0
2442,Cell2571,1,11,2,1,1,1,18
2443,Cell2572,1,5,2,1,1,1,21
2444,Cell2573,1,5,2,1,1,1,3
2445,Cell2574,1,8,2,1,1,1,0
2446,Cell2575,1,11,2,1,1,1,9
2447,Cell2576,1,12,2,1,1,1,21
2448,Cell2577,1,12,2,1,1,1,15
2449,Cell2578,1,7,2,1,1,1,1
2450,Cell2579,1,12,2,1,1,1,15
2451,Cell2580,1,1,2,1,1,1,1
2452,Cell2581,1,3,1,2,0,0,14
2453,Cell2582,1,16,2,1,1,1,11
2454,Cell2583,1,1,2,1,1,1,12
2455,Cell2585,1,15,1,2,0,0,7
2456,Cell2586,1,9,1,2,0,0,6
2457,Cell2587,1,8,2,1,1,1,0
2458,Cell2588,1,1,2,1,1,1,15
2459,Cell2589,1,6,2,1,1,1,17
2460,Cell2590,1,6,2,1,1,1,10
2461,Cell2591,1,13,1,2,0,0,5
2462,Cell2592,1,1,2,1,1,1,15
2463,Cell2593,1,4,1,2,0,0,2
2464,Cell2594,1,4,1,2,0,0,2
2465,Cell2595,1,12,2,1,1,1,15
2466,Cell2596,1,5,2,1,1,1,3
2467,Cell2597,1,8,2,1,1,1,0
2468,Cell2598,1,7,2,1,1,1,10
2469,Cell2599,1,14,1,2,0,0,22
2470,Cell2600,1,12,2,1,1,1,18
2471,Cell2601,1,8,2,1,1,1,24
2472,Cell2602,1,1,2,1,1,1,15
2473,Cell2603,1,12,2,1,1,1,18
2474,Cell2604,1,4,1,2,0,0,19
2475,Cell2605,1,9,1,2,0,0,25
2476,Cell2606,1,4,1,2,0,0,2
2477,Cell2607,1,6,2,1,1,1,20
2478,Cell2608,1,1,2,1,1,1,26
2479,Cell2609,1,8,2,1,1,1,0
2480,Cell2610,1,3,1,2,0,0,14
2481,Cell2611,1,7,2,1,1,1,1
2482,Cell2612,1,9,1,2,0,0,23
2483,Cell2613,1,12,2,1,1,1,18
2484,Cell2614,1,1,2,1,1,1,12
2485,Cell2615,1,16,2,1,1,1,21
2486,Cell2616,1,1,2,1,1,1,1
2487,Cell2617,1,12,2,1,1,1,18
2488,Cell2618,1,2,1,2,0,0,4
2489,Cell2620,1,1,2,1,1,1,12
2490,Cell2621,1,3,1,2,0,0,14
2491,Cell2622,1,12,2,1,1,1,18
2492,Cell2623,1,6,2,1,1,1,20
2493,Cell2624,1,5,2,1,1,1,3
2494,Cell2625,1,5,2,1,1,1,3
2495,Cell2626,1,6,2,1,1,1,20
2496,Cell2627,1,10,1,2,0,0,16
2497,Cell2628,1,2,1,2,0,0,13
2498,Cell2629,1,4,1,2,0,0,2
2499,Cell2630,1,11,2,1,1,1,26
2500,Cell2631,1,6,2,1,1,1,10
2501,Cell2632,1,4,1,2,0,0,2
2502,Cell2633,1,16,2,1,1,1,11
2503,Cell2634,1,2,1,2,0,0,4
2504,Cell2635,1,11,2,1,1,1,9
2505,Cell2636,1,3,1,2,0,0,14
2506,Cell2637,1,1,2,1,1,1,15
2507,Cell2638,1,2,1,2,0,0,4
2508,Cell2639,1,5,2,1,1,1,21
2509,Cell2640,1,3,1,2,0,0,8
2510,Cell2641,1,2,1,2,0,0,6
2511,Cell2642,1,6,2,1,1,1,20
2512,Cell2643,1,3,1,2,0,0,8
2513,Cell2644,1,10,1,2,0,0,16
2514,Cell2645,1,4,1,2,0,0,2
2515,Cell2646,1,6,2,1,1,1,20
2516,Cell2647,1,8,2,1,1,1,0
2517,Cell2648,1,2,1,2,0,0,4
2518,Cell2649,1,5,2,1,1,1,3
2519,Cell2650,1,10,1,2,0,0,6
2520,Cell2651,1,2,1,2,0,0,4
2521,Cell2652,1,14,1,2,0,0,22
2522,Cell2653,1,1,2,1,1,1,12
2523,Cell2654,1,8,2,1,1,1,0
2524,Cell2655,1,4,1,2,0,0,19
2525,Cell2656,1,13,1,2,0,0,5
2526,Cell2657,1,11,2,1,1,1,17
2527,Cell2658,1,8,2,1,1,1,9
2528,Cell2659,1,5,2,1,1,1,21
2529,Cell2660,1,5,2,1,1,1,0
2530,Cell2662,1,5,2,1,1,1,3
2531,Cell2663,1,3,1,2,0,0,14
2532,Cell2664,1,5,2,1,1,1,3
2533,Cell2665,1,4,1,2,0,0,2
2534,Cell2666,1,1,2,1,1,1,12
2535,Cell2667,1,4,1,2,0,0,2
2536,Cell2668,1,9,1,2,0,0,25
2537,Cell2669,1,15,1,2,0,0,7
2538,Cell2670,1,10,1,2,0,0,16
2539,Cell2671,1,2,1,2,0,0,4
2540,Cell2672,1,4,1,2,0,0,2
2541,Cell2673,1,13,1,2,0,0,5
2542,Cell2674,1,7,2,1,1,1,1
2543,Cell2675,1,2,1,2,0,0,13
2544,Cell2676,1,7,2,1,1,1,1
2545,Cell2677,1,7,2,1,1,1,1
2546,Cell2678,1,3,1,2,0,0,8
2547,Cell2679,1,1,2,1,1,1,12
2548,Cell2680,1,10,1,2,0,0,16
