"","UMAP_1","UMAP_2","cell_line","clusters","id"
"10X_LLU_A_cellranger2.0-563","4.35940845355574","4.59681166416015","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-564","-8.57850877895769","-5.24001895183717","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-565","3.11258037433211","4.75373257404174","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-566","-7.60242788448747","-2.14995871776734","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-567","3.55201943263594","5.77894963031615","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-568","3.88210447177473","6.99916161304321","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-569","-8.02773515835222","-4.71208130115662","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-570","5.98341615542952","8.30105103259887","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-571","0.364788309188521","3.10249508624877","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-572","1.39803393230025","2.3826757789215","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-573","4.01019604548994","4.15900934940185","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-574","4.20969350680891","-9.99172888988648","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-575","5.91347844943587","7.44196881061401","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-576","7.932241514774","4.50510967975463","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-577","4.27562911853377","-10.0907145618836","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-578","5.92757137164656","-9.67797576183472","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-579","-7.28168098583635","-2.82156716579591","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-580","3.98789937839094","6.40063704257812","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-581","5.49378307208601","6.13519419437255","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-582","-8.11463396206316","-2.3157431959549","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-583","0.227996066661513","5.57187689548339","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-584","-8.63305513515886","-3.64443074459229","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-585","7.42676837787215","6.70351780658569","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-586","7.02760417804304","5.62628115421142","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-587","-1.23183254852709","3.21952236896362","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-588","3.8478167806584","3.77363194232787","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-589","-0.503648444561326","2.83381522899474","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-590","-8.75891439571794","-3.78381263012086","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-591","-10.6964973653835","-4.95169364208375","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-592","-9.49836866512712","-2.50068186515961","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-593","-8.49884454861101","-2.84854542011414","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-594","-6.83384601726946","-4.67592083210145","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-595","0.129883051367438","7.59721363788451","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-596","-8.51190702572283","-1.44873969549332","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-597","7.46036346301619","6.42896116977538","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-598","3.55282385692183","-10.743599045221","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-599","6.89784295901839","6.47418774371948","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-600","5.33106477603499","5.33664740329589","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-601","4.24446828708235","5.86052311664428","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-602","5.62136705264632","-9.52679167980347","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-603","4.63687236651961","3.58151091342773","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-604","5.85194309100691","2.32464421993102","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-605","-8.98966829433855","-4.09663234943543","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-606","5.12261159762923","-8.18291436428223","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-607","2.8264864240605","-10.0429841160217","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-608","-3.69992510929521","3.36811531787719","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-609","3.74395330295149","6.24154223209228","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-610","-7.88687173977312","-1.56166307920609","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-611","-1.11043350353655","3.70871151691283","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-612","4.44669683322493","5.07088555103149","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-613","6.76896818027083","-7.76963435405885","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-614","0.797172680946029","3.46817148929443","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-615","5.0190187250096","7.14064253574218","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-616","6.12519510135237","5.3866790652832","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-617","5.76267869815413","6.82512320285644","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-618","-7.54640810146745","-1.2544394015709","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-619","4.73913915500227","-10.4238616108337","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-620","-0.439437284616792","4.28219736820068","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-621","4.95355232104841","5.94374121433105","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-622","4.32137687549177","6.12207831149902","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-623","5.40980537280623","5.82042969470824","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-624","-6.25954620495256","-2.0927858232895","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-625","-11.0951303686183","-2.49293493026887","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-626","5.22414024219099","-9.93828498119507","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-627","-8.10188238277849","-4.13203512424622","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-628","5.45740564212385","3.55854548221435","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-629","7.48337037906233","6.49457157855834","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-630","6.86788089618269","5.8425830722412","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-631","6.85349710330549","6.71378601795043","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-632","5.46613653049055","5.59790552860107","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-633","4.65564258441511","4.4342111468872","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-634","-9.99336664333757","-1.82264553302918","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-635","5.86049182757918","5.77115572696532","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-636","-7.62681381359514","-5.18914901012574","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-637","5.63482101306502","6.34806669956054","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-638","6.21332319125715","7.54545582538451","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-639","-8.59730856075701","-3.87325059169923","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-640","-0.143948062805497","6.00602139240112","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-641","-8.7515529836696","-5.03464184993897","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-642","-8.90372984066423","-5.72107039684449","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-643","6.18410022601668","5.34887398486938","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-644","-10.2891658987087","-2.13333832019959","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-645","-7.00722734585222","-4.13564692730103","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-646","-4.01202051296648","3.33272541766967","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-647","5.19463832721297","5.81286562686767","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-648","-11.2630485738796","-3.68926869625245","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-649","5.52350767001692","7.90930927997436","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-650","4.98149450168196","3.26939738994445","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-651","3.32041747912947","-10.7197199940125","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-652","7.52363212451521","7.47354878192748","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-653","-8.78053323879656","-3.02923094028626","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-654","6.05326373920027","7.97377575641479","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-655","6.45451791629378","4.84600247150268","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-656","5.87255008563582","-7.3217064022461","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-657","5.93485505923811","-9.14826976055299","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-658","-6.42276947155412","-4.16935216182862","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-659","-0.129206940082872","4.01173342471923","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-660","-10.973043843655","-4.96355830425416","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-661","5.29390199527327","5.2089389682373","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-662","4.1891299043614","5.1467822909912","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-663","-11.2612871374172","-3.47255884403382","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-664","-1.0718666757625","6.86333550220336","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-665","0.736005440803206","7.87959278827514","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-666","0.568583205791152","3.38604916339721","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-667","0.229100078793204","7.82305229907836","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-668","5.70812709674422","8.00055397754516","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-669","-9.33953516140398","-5.17288123363648","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-670","6.99358518466536","7.20706928973998","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-671","5.57993657931868","5.78639973407592","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-672","6.3651200090367","5.05261744266357","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-673","-10.5635198797267","-1.72100256675874","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-674","4.3256479059178","-9.10375987285767","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-675","-9.7840875829738","-1.99877988094483","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-676","3.20493848666731","4.91686047321166","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-677","2.97051055774275","4.73257101779784","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-678","5.92989786014143","2.25619257694091","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-679","3.57463128909651","4.22241724735107","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-680","-8.48995821133074","-2.17292402977143","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-681","-7.9378060545009","-4.04472862476502","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-682","5.94140298709456","2.10810602908935","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-683","5.11983497485701","-7.24821578258668","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-684","-4.09296457424577","3.28649176364745","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-685","0.110609516950286","5.95849837070312","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-686","6.8470946107823","6.67727221256103","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-687","4.88346298083845","6.75238884692992","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-688","-9.72934000149187","-3.05560241932069","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-689","0.334998652787841","7.15832556491698","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-690","4.81845434054915","2.30452932124938","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-691","6.41185911044661","4.45188273197021","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-692","5.06676156863753","3.03142679935302","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-693","-11.0435547079128","-1.88248537773286","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-694","-0.571185752300584","3.00586236720885","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-695","6.3182335649449","-9.2157870411316","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-696","4.30332334384505","-7.40769969219361","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-697","-8.3209175313991","-1.42832307809983","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-698","-8.29180566921648","-3.24036298984681","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-699","5.90012700900618","-9.91187010997925","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-700","-6.57364217892107","-4.93513165706788","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-701","3.73784764155928","-10.812386619989","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-702","0.529708639236129","4.17612541919555","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-703","4.32510335788313","5.02213610416259","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-704","4.08930547580305","5.06537379031982","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-705","3.85755212649885","3.00608695751037","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-706","4.34574325427595","-8.45831214183961","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-707","-9.13279764309343","-3.68598495716248","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-708","6.11139352664534","7.8405045390686","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-709","5.8127518449742","3.33801258807983","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-710","-9.4974779333156","-1.19408969873582","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-711","-5.88432542934831","-4.61318432087098","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-712","-10.241954251675","-4.94174538845216","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-713","-10.9505838598293","-5.36702309841309","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-714","-6.10432569637712","-4.69645296329652","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-715","5.86116083011214","7.54083050494994","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-716","3.42143066272322","6.5213431239685","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-717","5.84733064517561","-9.48028098339234","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-718","-0.356998696474397","6.92317761188354","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-719","6.24432428226057","-7.94977437252198","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-720","-0.487185284046495","3.95675219302978","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-721","0.108598448784983","3.22681201701965","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-722","3.78873999461714","-10.9902239918152","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-723","7.98893554553572","4.75744618182983","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-724","-1.89015369072374","6.35148895984496","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-725","-7.30205385342058","-1.32130573982392","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-726","3.66813071116988","3.75978173023071","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-727","-0.0147510129195091","7.76861656909789","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-728","3.45032103404585","3.03883255725707","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-729","-0.341876521257722","3.5710405231079","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-730","3.14178283557478","2.41086400752868","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-731","3.01613886699263","5.08616436725463","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-732","6.25200517520491","-9.89050685161744","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-733","4.2313195024449","7.04701842075195","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-734","-1.46191315308031","6.80867661243285","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-735","-11.3351186956447","-3.86628066295777","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-736","-11.1159214223903","-2.93567739719544","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-737","4.7541294847447","-9.03898631328736","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-738","5.75084455356184","4.87836493259277","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-739","0.646649137588179","7.52070225482787","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-740","3.60805971965376","-9.77047072643433","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-741","3.06730683192793","4.60819281345214","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-742","5.13725240573469","-9.35290442699586","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-743","4.6132193361241","5.31895817523803","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-744","5.7815371309239","7.05319012409057","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-745","4.89839132175032","5.12052906757201","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-746","5.4503603731114","2.84266818767394","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-747","7.88169057712141","4.97159136539306","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-748","-8.87630407467302","-1.69609229559098","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-749","-5.87474434032854","-3.46667371982728","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-750","5.98063285693709","2.28034676318969","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-751","6.76036937579695","4.59116781955566","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-752","-9.12207452907976","-4.26423369640504","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-753","3.53313906535689","2.35903514629211","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-754","6.64167459353987","6.6394900203308","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-755","0.795791224094069","7.86929119830932","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-756","-8.06095926418718","-1.8082022547165","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-757","5.73560197696272","-9.06373225444947","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-758","6.68518455371443","-8.28899346584473","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-759","-7.62095920696672","-5.29688750499879","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-760","5.8991866861302","4.58924139743652","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-761","6.83341939792219","4.62729586368407","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-762","-1.07077591076311","5.6893438220581","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-763","7.35741193637434","7.26380814319457","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-764","6.3059569154698","3.8400482059082","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-765","-11.2836765493434","-3.71510421032105","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-766","4.09356983050886","3.99553669696655","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-767","4.88945205554549","-8.02799760097657","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-768","-8.19563524380144","-2.74910556072388","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-769","6.15684898242537","2.46478141551818","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-770","5.11035831317488","6.00466908222045","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-771","6.23497684344832","-8.1148439526001","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-772","-9.45484487667497","-4.20427690738831","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-773","3.22658236369673","6.12873829608764","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-774","3.02778537616316","5.90739430194701","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-775","3.5888007436711","-11.0562592625061","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-776","-8.05621950283464","-3.45496760601197","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-777","4.03711517200056","-10.028451073114","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-778","-8.37942068233904","-3.68701778644715","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-779","3.14591868266646","6.2503560901245","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-780","6.42224033221785","-9.54118453258668","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-781","-9.37358610287126","-4.06686650509034","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-782","-10.6040596212428","-3.27599369281922","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-783","3.94881661281172","5.24067343479003","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-784","4.77233035907332","-9.09527026409302","HCC1395","1","10X_LLU_A_cellranger2.0"
