"","UMAP_1","UMAP_2","cell_line","clusters","id"
"10X_LLU_A_cellranger2.0-1129","1.38341448931289","8.31413908358767","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1130","1.7114930572946","7.45092268344119","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1131","-0.977225857691052","3.97546358462527","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1132","2.26693717865538","9.29605932589724","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1133","-1.09068031878877","5.0182015454407","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1134","0.246150833650349","10.5255734479065","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1135","2.26235644249511","9.44811411257937","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1136","-0.530469137148144","6.09092636462405","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1137","-1.18937488170076","4.73363705035403","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1138","0.433504623456714","8.0773040806885","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1139","-1.05096705527711","5.16110535021975","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1140","2.51442412762236","8.88474912997439","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1141","-0.546991544679882","9.09053297396853","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1142","1.04887793688369","8.43068762179568","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1143","-3.27873344989228","5.51043005343631","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1144","-0.168847340063336","8.56448240634158","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1145","1.88445333866668","6.76109285708621","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1146","-0.594412046388867","4.2097937619324","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1147","-0.747495013193371","6.50989551898196","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1148","-0.263864892439129","8.62900228854373","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1149","2.34691957859587","9.39975233432009","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1150","-2.07548447223115","6.47035427447512","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1151","-0.834397870020153","6.59490127917483","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1152","0.179496181293247","7.40391083117678","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1153","-2.75998087497163","7.07612533923343","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1154","-1.71533580394197","5.38806076403811","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1155","-0.174007492975475","6.38908119555667","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1156","1.18932287125182","6.22132225390628","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1157","-0.229567008928539","4.53928156253054","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1158","0.46287658168268","2.82995958682254","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1159","1.38307998804641","9.17866678591922","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1160","1.70089797405791","7.25210495349124","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1161","-1.54011483760286","6.13653393145755","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1162","1.44019005922866","7.72722168322757","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1163","1.33733878759932","6.72899742480471","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1164","0.578575995846508","8.74544115420535","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1165","0.337218207402943","7.14040966387942","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1166","-2.48570700259614","4.8894173657532","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1167","1.02017871765685","9.51743288394168","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1168","0.550923929645536","3.23159833308413","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1169","1.82259218124938","7.99386043902591","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1170","-1.35028405757356","8.48225279208377","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1171","1.81358556179595","6.41068477984622","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1172","-0.315126555876019","4.3944427525635","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1173","1.67061857609343","8.77768965121463","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1174","0.845008892102955","7.72722978945926","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1175","-2.65522165866304","5.85077495928958","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1176","1.91548029808593","10.0644719159241","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1177","-0.876386123613598","8.28358335849002","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1178","-1.76586599917817","8.52181311007693","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1179","0.895568800254581","6.39318056460574","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1180","-2.09675760837007","6.51392956134036","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1181","-0.53086813064027","9.71549768801883","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1182","1.30810253052306","10.199601844513","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1183","0.451727573855636","7.29893274661258","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1184","-1.92462106318879","8.35169573184207","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1185","0.00227473406386169","10.3468949353333","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1186","-1.69210954280305","5.42093439456179","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1187","-1.01341589065004","9.24253054019168","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1188","1.88283459572387","7.76131744738772","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1189","0.0240527513463477","6.64196129199221","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1190","-0.723588305429699","8.38539286013797","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1191","-1.35914023490358","9.79491968508914","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1192","2.32532612709594","7.1169998204346","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1193","0.607412179096458","9.13176985140994","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1194","0.563984521760462","3.90925259944156","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1195","2.40005926518035","8.28251715060427","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1196","1.0914991322","6.89005298968509","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1197","1.01838229326796","10.558615401947","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1198","1.20709185032439","9.68248052951052","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1199","1.54781143097472","10.190568641388","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1200","0.241352212711094","8.6004712140198","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1201","1.57476584343505","9.69102545138552","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1202","-1.54367108912873","7.02095003482058","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1203","0.30867594210696","4.05723924990847","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1204","-0.38631852240968","9.24746389743045","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1205","-3.20537515254426","5.88007183428958","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1206","0.918219906373737","8.85445089694216","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1207","2.4906040850122","7.24632521029666","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1208","2.46388928322387","9.22373361941531","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1209","-0.91395671935487","5.02968855258181","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1210","2.32565979389739","8.60338278170779","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1211","-1.36447163196016","4.44149990435794","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1212","1.04931704430175","8.93303747531131","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1213","-1.13710470767427","6.08180351611331","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1214","1.09647963671279","3.68427439089968","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1215","-0.869614320711376","4.92991609927371","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1216","-1.32648356528688","10.3971831357117","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1217","0.0821040990788916","7.78336878176883","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1218","-1.01363225551057","6.24279661532595","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1219","0.85933224587035","9.46582289096072","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1220","0.252335560603855","6.82513256427005","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1221","1.06215671925139","9.63402529116824","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1222","0.990750742240665","9.2578198468323","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1223","-1.524383264498","0.677903488838223","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1224","-0.53916366668153","7.78463049288943","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1225","0.817219478173969","9.33889170047","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1226","0.784485858960865","3.36512751933291","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1227","-1.46536894412446","0.568864152395275","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1228","1.22877840427947","9.47603674288943","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1229","1.24859367041182","9.68260736819461","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1230","0.782118720098255","8.90210504885867","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1231","1.97097031502318","8.09746809359744","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1232","-1.486466127352","0.577627674304989","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1233","0.738999349160908","2.96412248965457","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1234","-1.28495438666749","6.19461222048953","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1235","-0.579271989778759","6.9073297536011","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1236","1.61200181870055","7.11081762667849","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1237","0.954935264869449","6.05611439105227","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1238","-1.5085653838675","7.43512125369265","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1239","2.93115548519683","7.99683685656741","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1240","-3.21759076686311","5.75458546038821","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1241","0.328204748316524","8.50279779788211","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1242","-0.0696618136923334","8.20882387515261","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1243","1.1255727234323","10.0037772214051","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1244","1.5022532167871","9.61172743197634","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1245","-0.958872157053234","7.57537527438357","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1246","-1.06048734755922","5.35140343066409","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1247","-1.84190173716951","8.85147734042361","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1248","-0.553378420786144","9.34164877291873","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1249","-3.08629937739778","6.16445370074466","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1250","-0.17994793029237","6.05230303164676","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1251","-0.571141916231396","7.85873194094851","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1252","-0.837927776293041","10.1555640256043","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1253","-1.84416099162507","6.41432400103762","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1254","-0.771348315195324","4.80930538531497","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1255","1.81900350479674","10.1081501996155","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1256","2.25565807251525","8.450144485199","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1257","1.98337141899657","8.65941019412234","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1258","-0.611271697000744","6.66058321353152","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1259","-0.785792904810192","4.812608913147","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1260","0.987926733775852","5.420359328949","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1261","-0.537028985933544","9.10306806918338","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1262","-0.733928996042492","5.79038544055178","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1263","-2.79261108012605","6.53831882830813","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1264","-0.610276299432995","8.31035204287722","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1265","1.75575808910918","7.21589537020877","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1266","-0.522945958093884","7.98310537692263","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1267","-0.171129005865338","6.23925323840335","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1268","-0.262907641844036","7.69416113253787","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1269","2.66615776447844","7.80422802325442","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1270","-1.5743202743094","5.96164961215213","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1271","-0.0117192444365045","6.49961634036258","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1272","-3.23229594798494","5.95905895587161","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1273","0.478218768819092","5.35612268801883","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1274","-0.267499226049664","5.89370842333987","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1275","1.2411630573709","3.54614324923709","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1276","0.676909324808834","5.62055130358889","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1277","1.56942514805388","9.90433092471316","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1278","0.626352143569706","8.79051752444461","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1279","2.03065733341765","8.77969427462771","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1280","0.217852396054981","5.01915378924563","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1281","-3.05773969264436","5.31527777072146","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1282","0.856111002250431","4.83601160403445","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1283","0.56390649555516","9.76927824374392","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1284","0.365136322661159","5.04451485034182","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1285","-1.31766851516175","5.2091719662781","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1286","-0.556073623613598","7.64314575549319","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1287","-0.567744332269909","10.4601122891541","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1288","0.0474362793405035","6.96854992266848","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1289","-2.42335839839387","8.92437048312381","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1290","1.94622365860533","6.741395190918","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1291","0.281537962241886","5.71253223773196","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1292","-0.165078657583477","5.21104784365847","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1293","-0.623769360498669","9.84012956973269","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1294","0.0235184255082587","6.99609346743777","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1295","1.39177815346312","5.01489801760867","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1296","1.32086454062056","9.77681513186648","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1297","-0.851173716501476","6.12416334506228","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1298","1.23020390896392","8.509714797699","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1299","-0.39613046021867","4.06508918162539","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1300","-3.09237046809602","5.74255819674685","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1301","0.369821515961407","8.1621167218323","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1302","-0.422062176183941","7.05556269046023","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1303","1.18077729372573","8.70442648287966","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1304","-1.74555965037751","7.68348713275149","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1305","0.710593399687527","9.03273744937136","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1306","-1.20193429561067","4.02385039683535","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1307","0.707226497216938","10.0749136960144","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1308","-1.55169935794282","6.72286196109012","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1309","0.950541538282154","7.88401766177371","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1310","-2.54995174975801","6.82043667193606","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1311","0.842205298228977","8.78182287570193","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1312","0.936299097820042","6.30745430346682","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1313","0.89400820164275","10.1612889325257","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1314","1.26596109299254","6.87378235217288","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1315","-0.0337343391935846","5.80232830401614","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1316","-1.23681266875673","6.44003124591067","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1317","2.50460712341857","8.15813465472415","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1318","-1.19877167315889","10.265763953888","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1319","2.93093351749968","8.52222605105593","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1320","-1.03303404422212","3.9478354012604","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1321","-0.949287968591931","8.18973226901248","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1322","0.996851605458973","3.58921118136599","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1323","-1.14153011413026","5.03208132144168","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1324","0.354483989163158","7.97232504244998","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1325","0.215513688607929","4.64049263354495","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1326","-0.200960772947552","10.0359265362854","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1327","0.103430968805073","4.14921756144717","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1328","-2.52775736422944","5.13767404910281","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1329","-0.27636875482011","8.05116148349002","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1330","-1.20064087481904","7.14452047702029","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1331","2.89798716930938","8.36238451358035","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1332","-0.700412112192394","9.28772898074343","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1333","-0.593773084596874","6.79032106753543","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1334","-0.766579705194714","5.44113083239749","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1335","1.71746925739836","8.90313310977175","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1336","-2.46816082568574","5.70798750277713","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1337","-2.6233913478415","7.91835422869876","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1338","2.42997626690459","9.17005224581912","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1339","-0.287996071295025","5.2664868390198","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1340","-1.37060745330262","9.66692514773562","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1341","-0.123347836450817","5.65687246676638","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1342","0.268103805466411","9.15069551821902","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1343","-2.39595742793489","8.54451437350466","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1344","-2.49199529261995","8.34099264498904","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1345","-2.08717842669893","9.37364454623416","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1346","-0.810343223528149","4.43712826129153","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1347","-1.16861303420472","6.11398477908328","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-1348","1.25599764017653","5.79690142031863","HCC1395","3","10X_LLU_A_cellranger2.0"
